Diseases_id,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Description_id,Precaution_id,Medication_id,Diet_id,Diseases_severity
2150,Bronchial Asthma,fatigue,high_fever,breathlessness,family_history,10,31,10,10,5
2151,Hypertension,headache,chest_pain,dizziness,loss_of_balance,11,15,11,11,4.5
2152,Hypertension,chest_pain,dizziness,loss_of_balance,lack_of_concentration,11,15,11,11,4.5
2153,Hypertension,headache,dizziness,loss_of_balance,lack_of_concentration,11,15,11,11,3.5
2154,Hypertension,headache,chest_pain,loss_of_balance,lack_of_concentration,11,15,11,11,4.25
2155,Hypertension,headache,chest_pain,dizziness,lack_of_concentration,11,15,11,11,4.25
2156,Hypertension,headache,chest_pain,dizziness,loss_of_balance,11,15,11,11,4.5
2157,Hypertension,headache,chest_pain,dizziness,loss_of_balance,11,15,11,11,4.5
2158,Hypertension,chest_pain,dizziness,loss_of_balance,lack_of_concentration,11,15,11,11,4.5
2159,Hypertension,headache,dizziness,loss_of_balance,lack_of_concentration,11,15,11,11,3.5
2160,Hypertension,headache,chest_pain,loss_of_balance,lack_of_concentration,11,15,11,11,4.25
2161,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,12,30,12,12,4
2162,Migraine,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,12,30,12,12,4.25
2163,Migraine,acidity,headache,blurred_and_distorted_vision,excessive_hunger,12,30,12,12,3.75
2164,Migraine,acidity,indigestion,blurred_and_distorted_vision,excessive_hunger,12,30,12,12,4.25
2165,Migraine,acidity,indigestion,headache,excessive_hunger,12,30,12,12,3.75
2166,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,12,30,12,12,4
2167,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,12,30,12,12,4
2168,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,12,30,12,12,4
2169,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,12,30,12,12,4
2170,Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,12,30,12,12,4
2171,Cervical spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,13,20,13,13,4.75
2172,Cervical spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,13,20,13,13,4.75
2173,Cervical spondylosis,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,13,20,13,13,5
2174,Cervical spondylosis,back_pain,neck_pain,dizziness,loss_of_balance,13,20,13,13,4
2175,Cervical spondylosis,back_pain,weakness_in_limbs,dizziness,loss_of_balance,13,20,13,13,4.5
2176,Cervical spondylosis,back_pain,weakness_in_limbs,neck_pain,loss_of_balance,13,20,13,13,4.75
2177,Cervical spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,13,20,13,13,4.75
2178,Cervical spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,13,20,13,13,4.75
2179,Cervical spondylosis,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,13,20,13,13,5
2180,Cervical spondylosis,back_pain,neck_pain,dizziness,loss_of_balance,13,20,13,13,4
2181,Paralysis (brain hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,14,25,14,14,3.5
2182,Paralysis (brain hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,14,25,14,14,3.5
2183,Paralysis (brain hemorrhage),headache,weakness_of_one_body_side,altered_sensorium,,14,25,14,14,2.25
2184,Paralysis (brain hemorrhage),vomiting,weakness_of_one_body_side,altered_sensorium,,14,25,14,14,2.75
2185,Paralysis (brain hemorrhage),vomiting,headache,altered_sensorium,,14,25,14,14,2.5
2186,Paralysis (brain hemorrhage),vomiting,headache,weakness_of_one_body_side,,14,25,14,14,3
2187,Paralysis (brain hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,14,25,14,14,3.5
2188,Paralysis (brain hemorrhage),headache,weakness_of_one_body_side,altered_sensorium,,14,25,14,14,2.25
2189,Paralysis (brain hemorrhage),vomiting,weakness_of_one_body_side,altered_sensorium,,14,25,14,14,2.75
2190,Paralysis (brain hemorrhage),vomiting,headache,altered_sensorium,,14,25,14,14,2.5
2191,Jaundice,itching,vomiting,fatigue,weight_loss,15,33,15,15,3.25
2192,Jaundice,itching,vomiting,fatigue,weight_loss,15,33,15,15,3.25
2193,Jaundice,vomiting,fatigue,weight_loss,high_fever,15,33,15,15,4.75
2194,Jaundice,itching,fatigue,weight_loss,high_fever,15,33,15,15,3.75
2195,Jaundice,itching,vomiting,weight_loss,high_fever,15,33,15,15,4
2196,Jaundice,itching,vomiting,fatigue,high_fever,15,33,15,15,4.25
2197,Jaundice,itching,vomiting,fatigue,weight_loss,15,33,15,15,3.25
2198,Jaundice,itching,vomiting,fatigue,weight_loss,15,33,15,15,3.25
2199,Jaundice,itching,vomiting,fatigue,weight_loss,15,33,15,15,3.25
2200,Jaundice,itching,vomiting,fatigue,weight_loss,15,33,15,15,3.25
2201,Malaria,chills,vomiting,high_fever,sweating,16,2,16,16,4.5
2202,Malaria,chills,vomiting,high_fever,sweating,16,2,16,16,4.5
2203,Malaria,chills,vomiting,high_fever,sweating,16,2,16,16,4.5
2204,Malaria,vomiting,high_fever,sweating,headache,16,2,16,16,4.5
2205,Malaria,chills,high_fever,sweating,headache,16,2,16,16,4
2206,Malaria,chills,vomiting,sweating,headache,16,2,16,16,3.5
2207,Malaria,chills,vomiting,high_fever,headache,16,2,16,16,4.5
2208,Malaria,chills,vomiting,high_fever,sweating,16,2,16,16,4.5
2209,Malaria,chills,vomiting,high_fever,sweating,16,2,16,16,4.5
2210,Malaria,chills,vomiting,high_fever,sweating,16,2,16,16,4.5
2211,Chicken pox,itching,skin_rash,fatigue,lethargy,17,19,17,17,2.5
2212,Chicken pox,skin_rash,fatigue,lethargy,high_fever,17,19,17,17,4
2213,Chicken pox,itching,fatigue,lethargy,high_fever,17,19,17,17,3.5
2214,Chicken pox,itching,skin_rash,lethargy,high_fever,17,19,17,17,3.25
2215,Chicken pox,itching,skin_rash,fatigue,high_fever,17,19,17,17,3.75
2216,Chicken pox,itching,skin_rash,fatigue,lethargy,17,19,17,17,2.5
2217,Chicken pox,itching,skin_rash,fatigue,lethargy,17,19,17,17,2.5
2218,Chicken pox,itching,skin_rash,fatigue,lethargy,17,19,17,17,2.5
2219,Chicken pox,itching,skin_rash,fatigue,lethargy,17,19,17,17,2.5
2220,Chicken pox,itching,skin_rash,fatigue,lethargy,17,19,17,17,2.5
2221,Dengue,skin_rash,chills,joint_pain,vomiting,18,35,18,18,3.5
2222,Dengue,skin_rash,chills,joint_pain,vomiting,18,35,18,18,3.5
2223,Dengue,skin_rash,chills,joint_pain,vomiting,18,35,18,18,3.5
2224,Dengue,skin_rash,chills,joint_pain,vomiting,18,35,18,18,3.5
2225,Dengue,chills,joint_pain,vomiting,fatigue,18,35,18,18,3.75
2226,Dengue,skin_rash,joint_pain,vomiting,fatigue,18,35,18,18,3.75
2227,Dengue,skin_rash,chills,vomiting,fatigue,18,35,18,18,3.75
2228,Dengue,skin_rash,chills,joint_pain,fatigue,18,35,18,18,3.25
2229,Dengue,skin_rash,chills,joint_pain,vomiting,18,35,18,18,3.5
2230,Dengue,skin_rash,chills,joint_pain,vomiting,18,35,18,18,3.5
2231,Typhoid,chills,vomiting,fatigue,high_fever,19,26,19,19,4.75
2232,Typhoid,chills,vomiting,fatigue,high_fever,19,26,19,19,4.75
2233,Typhoid,chills,vomiting,fatigue,high_fever,19,26,19,19,4.75
2234,Typhoid,chills,vomiting,fatigue,high_fever,19,26,19,19,4.75
2235,Typhoid,chills,vomiting,fatigue,high_fever,19,26,19,19,4.75
2236,Typhoid,chills,vomiting,fatigue,high_fever,19,26,19,19,4.75
2237,Typhoid,chills,vomiting,fatigue,high_fever,19,26,19,19,4.75
2238,Typhoid,chills,vomiting,fatigue,high_fever,19,26,19,19,4.75
2239,Typhoid,chills,vomiting,fatigue,high_fever,19,26,19,19,4.75
2240,Typhoid,chills,fatigue,high_fever,headache,19,26,19,19,4.25
2241,hepatitis A,joint_pain,vomiting,yellowish_skin,dark_urine,20,8,20,20,3.75
2242,hepatitis A,joint_pain,vomiting,yellowish_skin,dark_urine,20,8,20,20,3.75
2243,hepatitis A,vomiting,yellowish_skin,dark_urine,nausea,20,8,20,20,4.25
2244,hepatitis A,joint_pain,yellowish_skin,dark_urine,nausea,20,8,20,20,3.75
2245,hepatitis A,joint_pain,vomiting,dark_urine,nausea,20,8,20,20,4.25
2246,hepatitis A,joint_pain,vomiting,yellowish_skin,nausea,20,8,20,20,4
2247,hepatitis A,joint_pain,vomiting,yellowish_skin,dark_urine,20,8,20,20,3.75
2248,hepatitis A,joint_pain,vomiting,yellowish_skin,dark_urine,20,8,20,20,3.75
2249,hepatitis A,joint_pain,vomiting,yellowish_skin,dark_urine,20,8,20,20,3.75
2250,hepatitis A,joint_pain,vomiting,yellowish_skin,dark_urine,20,8,20,20,3.75
2251,Hepatitis B,itching,fatigue,lethargy,yellowish_skin,21,27,21,21,2.5
2252,Hepatitis B,itching,fatigue,lethargy,yellowish_skin,21,27,21,21,2.5
2253,Hepatitis B,fatigue,lethargy,yellowish_skin,dark_urine,21,27,21,21,3.25
2254,Hepatitis B,itching,lethargy,yellowish_skin,dark_urine,21,27,21,21,2.5
2255,Hepatitis B,itching,fatigue,yellowish_skin,dark_urine,21,27,21,21,3
2256,Hepatitis B,itching,fatigue,lethargy,dark_urine,21,27,21,21,2.75
2257,Hepatitis B,itching,fatigue,lethargy,yellowish_skin,21,27,21,21,2.5
2258,Hepatitis B,itching,fatigue,lethargy,yellowish_skin,21,27,21,21,2.5
2259,Hepatitis B,itching,fatigue,lethargy,yellowish_skin,21,27,21,21,2.5
2260,Hepatitis B,itching,fatigue,lethargy,yellowish_skin,21,27,21,21,2.5
2261,Hepatitis C,fatigue,yellowish_skin,nausea,loss_of_appetite,22,29,22,22,4
2262,Hepatitis C,fatigue,yellowish_skin,nausea,loss_of_appetite,22,29,22,22,4
2263,Hepatitis C,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,22,29,22,22,4
2264,Hepatitis C,fatigue,nausea,loss_of_appetite,yellowing_of_eyes,22,29,22,22,4.25
2265,Hepatitis C,fatigue,yellowish_skin,loss_of_appetite,yellowing_of_eyes,22,29,22,22,3.75
2266,Hepatitis C,fatigue,yellowish_skin,nausea,yellowing_of_eyes,22,29,22,22,4
2267,Hepatitis C,fatigue,yellowish_skin,nausea,loss_of_appetite,22,29,22,22,4
2268,Hepatitis C,fatigue,yellowish_skin,nausea,loss_of_appetite,22,29,22,22,4
2269,Hepatitis C,fatigue,yellowish_skin,nausea,loss_of_appetite,22,29,22,22,4
2270,Hepatitis C,fatigue,yellowish_skin,nausea,loss_of_appetite,22,29,22,22,4
2271,Hepatitis D,joint_pain,vomiting,fatigue,yellowish_skin,23,36,23,23,3.75
2272,Hepatitis D,vomiting,fatigue,yellowish_skin,dark_urine,23,36,23,23,4
2273,Hepatitis D,joint_pain,fatigue,yellowish_skin,dark_urine,23,36,23,23,3.5
2274,Hepatitis D,joint_pain,vomiting,yellowish_skin,dark_urine,23,36,23,23,3.75
2275,Hepatitis D,joint_pain,vomiting,fatigue,dark_urine,23,36,23,23,4
2276,Hepatitis D,joint_pain,vomiting,fatigue,yellowish_skin,23,36,23,23,3.75
2277,Hepatitis D,joint_pain,vomiting,fatigue,yellowish_skin,23,36,23,23,3.75
2278,Hepatitis D,joint_pain,vomiting,fatigue,yellowish_skin,23,36,23,23,3.75
2279,Hepatitis D,joint_pain,vomiting,fatigue,yellowish_skin,23,36,23,23,3.75
2280,Hepatitis D,joint_pain,vomiting,fatigue,yellowish_skin,23,36,23,23,3.75
2281,Hepatitis E,joint_pain,vomiting,fatigue,high_fever,24,34,24,24,4.75
2282,Hepatitis E,joint_pain,vomiting,fatigue,high_fever,24,34,24,24,4.75
2283,Hepatitis E,joint_pain,vomiting,fatigue,high_fever,24,34,24,24,4.75
2284,Hepatitis E,vomiting,fatigue,high_fever,yellowish_skin,24,34,24,24,4.75
2285,Hepatitis E,joint_pain,fatigue,high_fever,yellowish_skin,24,34,24,24,4.25
2286,Hepatitis E,joint_pain,vomiting,high_fever,yellowish_skin,24,34,24,24,4.5
2287,Hepatitis E,joint_pain,vomiting,fatigue,yellowish_skin,24,34,24,24,3.75
2288,Hepatitis E,joint_pain,vomiting,fatigue,high_fever,24,34,24,24,4.75
2289,Hepatitis E,joint_pain,vomiting,fatigue,high_fever,24,34,24,24,4.75
2290,Hepatitis E,joint_pain,vomiting,fatigue,high_fever,24,34,24,24,4.75
2291,Alcoholic hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,25,32,25,25,4.75
2292,Alcoholic hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,25,32,25,25,4.75
2293,Alcoholic hepatitis,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,25,32,25,25,4.5
2294,Alcoholic hepatitis,vomiting,abdominal_pain,swelling_of_stomach,distention_of_abdomen,25,32,25,25,5
2295,Alcoholic hepatitis,vomiting,yellowish_skin,swelling_of_stomach,distention_of_abdomen,25,32,25,25,4.75
2296,Alcoholic hepatitis,vomiting,yellowish_skin,abdominal_pain,distention_of_abdomen,25,32,25,25,4
2297,Alcoholic hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,25,32,25,25,4.75
2298,Alcoholic hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,25,32,25,25,4.75
2299,Alcoholic hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,25,32,25,25,4.75
2300,Alcoholic hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,25,32,25,25,4.75
2301,Tuberculosis,chills,vomiting,fatigue,weight_loss,26,41,26,26,3.75
2302,Tuberculosis,chills,vomiting,fatigue,weight_loss,26,41,26,26,3.75
2303,Tuberculosis,vomiting,fatigue,weight_loss,cough,26,41,26,26,4
2304,Tuberculosis,chills,fatigue,weight_loss,cough,26,41,26,26,3.5
2305,Tuberculosis,chills,vomiting,weight_loss,cough,26,41,26,26,3.75
2306,Tuberculosis,chills,vomiting,fatigue,cough,26,41,26,26,4
2307,Tuberculosis,chills,vomiting,fatigue,weight_loss,26,41,26,26,3.75
2308,Tuberculosis,chills,vomiting,fatigue,weight_loss,26,41,26,26,3.75
2309,Tuberculosis,chills,vomiting,fatigue,weight_loss,26,41,26,26,3.75
2310,Tuberculosis,chills,vomiting,fatigue,weight_loss,26,41,26,26,3.75
2311,Common Cold,continuous_sneezing,chills,fatigue,cough,27,18,27,27,3.75
2312,Common Cold,continuous_sneezing,chills,fatigue,cough,27,18,27,27,3.75
2313,Common Cold,chills,fatigue,cough,high_fever,27,18,27,27,4.5
2314,Common Cold,continuous_sneezing,fatigue,cough,high_fever,27,18,27,27,4.75
2315,Common Cold,continuous_sneezing,chills,cough,high_fever,27,18,27,27,4.5
2316,Common Cold,continuous_sneezing,chills,fatigue,high_fever,27,18,27,27,4.5
2317,Common Cold,continuous_sneezing,chills,fatigue,cough,27,18,27,27,3.75
2318,Common Cold,continuous_sneezing,chills,fatigue,cough,27,18,27,27,3.75
2319,Common Cold,continuous_sneezing,chills,fatigue,cough,27,18,27,27,3.75
2320,Common Cold,continuous_sneezing,chills,fatigue,cough,27,18,27,27,3.75
2321,Pneumonia,chills,fatigue,cough,high_fever,28,38,28,28,4.5
2322,Pneumonia,chills,fatigue,cough,high_fever,28,38,28,28,4.5
2323,Pneumonia,chills,fatigue,cough,high_fever,28,38,28,28,4.5
2324,Pneumonia,fatigue,cough,high_fever,breathlessness,28,38,28,28,4.75
2325,Pneumonia,chills,cough,high_fever,breathlessness,28,38,28,28,4.5
2326,Pneumonia,chills,fatigue,high_fever,breathlessness,28,38,28,28,4.5
2327,Pneumonia,chills,fatigue,cough,breathlessness,28,38,28,28,3.75
2328,Pneumonia,chills,fatigue,cough,high_fever,28,38,28,28,4.5
2329,Pneumonia,chills,fatigue,cough,high_fever,28,38,28,28,4.5
2330,Pneumonia,chills,fatigue,cough,high_fever,28,38,28,28,4.5
2331,Dimorphic hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,29,17,29,29,5
2332,Dimorphic hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,29,17,29,29,5
2333,Dimorphic hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,29,17,29,29,5
2334,Dimorphic hemmorhoids(piles),pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,29,17,29,29,5.5
2335,Dimorphic hemmorhoids(piles),constipation,pain_in_anal_region,bloody_stool,irritation_in_anus,29,17,29,29,5.25
2336,Dimorphic hemmorhoids(piles),constipation,pain_during_bowel_movements,bloody_stool,irritation_in_anus,29,17,29,29,5
2337,Dimorphic hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,irritation_in_anus,29,17,29,29,5.25
2338,Dimorphic hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,29,17,29,29,5
2339,Dimorphic hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,29,17,29,29,5
2340,Dimorphic hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,29,17,29,29,5
2341,Heart attack,vomiting,breathlessness,sweating,chest_pain,30,37,30,30,4.75
2342,Heart attack,vomiting,breathlessness,sweating,chest_pain,30,37,30,30,4.75
2343,Heart attack,breathlessness,sweating,chest_pain,,30,37,30,30,3.5
2344,Heart attack,vomiting,sweating,chest_pain,,30,37,30,30,3.75
2345,Heart attack,vomiting,breathlessness,chest_pain,,30,37,30,30,4
2346,Heart attack,vomiting,breathlessness,sweating,,30,37,30,30,3
2347,Heart attack,vomiting,breathlessness,sweating,chest_pain,30,37,30,30,4.75
2348,Heart attack,breathlessness,sweating,chest_pain,,30,37,30,30,3.5
2349,Heart attack,vomiting,sweating,chest_pain,,30,37,30,30,3.75
2350,Heart attack,vomiting,breathlessness,chest_pain,,30,37,30,30,4
2351,Varicose veins,fatigue,cramps,bruising,obesity,31,23,31,31,4
2352,Varicose veins,fatigue,cramps,bruising,obesity,31,23,31,31,4
2353,Varicose veins,cramps,bruising,obesity,swollen_legs,31,23,31,31,4.25
2354,Varicose veins,fatigue,bruising,obesity,swollen_legs,31,23,31,31,4.25
2355,Varicose veins,fatigue,cramps,obesity,swollen_legs,31,23,31,31,4.25
2356,Varicose veins,fatigue,cramps,bruising,swollen_legs,31,23,31,31,4.25
2357,Varicose veins,fatigue,cramps,bruising,obesity,31,23,31,31,4
2358,Varicose veins,fatigue,cramps,bruising,obesity,31,23,31,31,4
2359,Varicose veins,fatigue,cramps,bruising,obesity,31,23,31,31,4
2360,Varicose veins,fatigue,cramps,bruising,obesity,31,23,31,31,4
2361,Hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings,32,4,32,32,3.75
2362,Hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings,32,4,32,32,3.75
2363,Hypothyroidism,weight_gain,cold_hands_and_feets,mood_swings,lethargy,32,4,32,32,3.25
2364,Hypothyroidism,weight_gain,cold_hands_and_feets,mood_swings,lethargy,32,4,32,32,3.25
2365,Hypothyroidism,fatigue,cold_hands_and_feets,mood_swings,lethargy,32,4,32,32,3.5
2366,Hypothyroidism,fatigue,weight_gain,mood_swings,lethargy,32,4,32,32,3
2367,Hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,lethargy,32,4,32,32,3.5
2368,Hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings,32,4,32,32,3.75
2369,Hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings,32,4,32,32,3.75
2370,Hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings,32,4,32,32,3.75
2371,Hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness,33,21,33,33,3.75
2372,Hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness,33,21,33,33,3.75
2373,Hyperthyroidism,mood_swings,weight_loss,restlessness,sweating,33,21,33,33,3.5
2374,Hyperthyroidism,fatigue,weight_loss,restlessness,sweating,33,21,33,33,3.75
2375,Hyperthyroidism,fatigue,mood_swings,restlessness,sweating,33,21,33,33,3.75
2376,Hyperthyroidism,fatigue,mood_swings,weight_loss,sweating,33,21,33,33,3.25
2377,Hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness,33,21,33,33,3.75
2378,Hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness,33,21,33,33,3.75
2379,Hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness,33,21,33,33,3.75
2380,Hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness,33,21,33,33,3.75
2381,Hypoglycemia,vomiting,fatigue,anxiety,sweating,34,11,34,34,4
2382,Hypoglycemia,vomiting,fatigue,anxiety,sweating,34,11,34,34,4
2383,Hypoglycemia,vomiting,fatigue,anxiety,sweating,34,11,34,34,4
2384,Hypoglycemia,fatigue,anxiety,sweating,headache,34,11,34,34,3.5
2385,Hypoglycemia,vomiting,anxiety,sweating,headache,34,11,34,34,3.75
2386,Hypoglycemia,vomiting,fatigue,sweating,headache,34,11,34,34,3.75
2387,Hypoglycemia,vomiting,fatigue,anxiety,headache,34,11,34,34,4
2388,Hypoglycemia,vomiting,fatigue,anxiety,sweating,34,11,34,34,4
2389,Hypoglycemia,vomiting,fatigue,anxiety,sweating,34,11,34,34,4
2390,Hypoglycemia,vomiting,fatigue,anxiety,sweating,34,11,34,34,4
2391,Osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,35,9,35,35,3.25
2392,Osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,35,9,35,35,3.25
2393,Osteoarthristis,neck_pain,knee_pain,hip_joint_pain,swelling_joints,35,9,35,35,3.75
2394,Osteoarthristis,joint_pain,knee_pain,hip_joint_pain,swelling_joints,35,9,35,35,3.25
2395,Osteoarthristis,joint_pain,neck_pain,hip_joint_pain,swelling_joints,35,9,35,35,3.75
2396,Osteoarthristis,joint_pain,neck_pain,knee_pain,swelling_joints,35,9,35,35,4
2397,Osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,35,9,35,35,3.25
2398,Osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,35,9,35,35,3.25
2399,Osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,35,9,35,35,3.25
2400,Osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,35,9,35,35,3.25
2401,Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,36,39,36,36,4
2402,Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,36,39,36,36,4
2403,Arthritis,stiff_neck,swelling_joints,movement_stiffness,painful_walking,36,39,36,36,4
2404,Arthritis,muscle_weakness,swelling_joints,movement_stiffness,painful_walking,36,39,36,36,3.5
2405,Arthritis,muscle_weakness,stiff_neck,movement_stiffness,painful_walking,36,39,36,36,3.25
2406,Arthritis,muscle_weakness,stiff_neck,swelling_joints,painful_walking,36,39,36,36,3.25
2407,Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,36,39,36,36,4
2408,Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,36,39,36,36,4
2409,Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,36,39,36,36,4
2410,Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,36,39,36,36,4
2411,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,spinning_movements,37,10,37,37,4.75
2412,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,spinning_movements,37,10,37,37,4.75
2413,(vertigo) Paroymsal Positional Vertigo,headache,nausea,spinning_movements,loss_of_balance,37,10,37,37,4.5
2414,(vertigo) Paroymsal Positional Vertigo,vomiting,nausea,spinning_movements,loss_of_balance,37,10,37,37,5
2415,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,spinning_movements,loss_of_balance,37,10,37,37,4.5
2416,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,loss_of_balance,37,10,37,37,4.25
2417,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,spinning_movements,37,10,37,37,4.75
2418,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,spinning_movements,37,10,37,37,4.75
2419,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,spinning_movements,37,10,37,37,4.75
2420,(vertigo) Paroymsal Positional Vertigo,vomiting,headache,nausea,loss_of_balance,37,10,37,37,4.25
2421,Acne,skin_rash,pus_filled_pimples,blackheads,scurring,38,12,38,38,2.25
2422,Acne,skin_rash,pus_filled_pimples,blackheads,scurring,38,12,38,38,2.25
2423,Acne,pus_filled_pimples,blackheads,scurring,,38,12,38,38,1.5
2424,Acne,skin_rash,blackheads,scurring,,38,12,38,38,1.75
2425,Acne,skin_rash,pus_filled_pimples,scurring,,38,12,38,38,1.75
2426,Acne,skin_rash,pus_filled_pimples,blackheads,,38,12,38,38,1.75
2427,Acne,skin_rash,pus_filled_pimples,blackheads,scurring,38,12,38,38,2.25
2428,Acne,skin_rash,pus_filled_pimples,blackheads,,38,12,38,38,1.75
2429,Acne,skin_rash,pus_filled_pimples,scurring,,38,12,38,38,1.75
2430,Acne,skin_rash,blackheads,scurring,,38,12,38,38,1.75
2431,Urinary tract infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,39,22,39,39,5.25
2432,Urinary tract infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,39,22,39,39,5.25
2433,Urinary tract infection,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,,39,22,39,39,3.75
2434,Urinary tract infection,burning_micturition,foul_smell_of_urine,continuous_feel_of_urine,,39,22,39,39,4.25
2435,Urinary tract infection,burning_micturition,bladder_discomfort,continuous_feel_of_urine,,39,22,39,39,4
2436,Urinary tract infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,,39,22,39,39,3.75
2437,Urinary tract infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,39,22,39,39,5.25
2438,Urinary tract infection,burning_micturition,bladder_discomfort,continuous_feel_of_urine,,39,22,39,39,4
2439,Urinary tract infection,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,,39,22,39,39,3.75
2440,Urinary tract infection,burning_micturition,bladder_discomfort,continuous_feel_of_urine,,39,22,39,39,4
2441,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,40,5,40,40,2.75
2442,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,40,5,40,40,2.75
2443,Psoriasis,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,40,5,40,40,2.5
2444,Psoriasis,skin_rash,skin_peeling,silver_like_dusting,small_dents_in_nails,40,5,40,40,2.5
2445,Psoriasis,skin_rash,joint_pain,silver_like_dusting,small_dents_in_nails,40,5,40,40,2.5
2446,Psoriasis,skin_rash,joint_pain,skin_peeling,small_dents_in_nails,40,5,40,40,2.75
2447,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,40,5,40,40,2.75
2448,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,40,5,40,40,2.75
2449,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,40,5,40,40,2.75
2450,Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,40,5,40,40,2.75
2451,Impetigo,skin_rash,high_fever,blister,red_sore_around_nose,41,14,41,41,4
